year,dist_name,dist_code,enrollment,size,attendance_rate,reduced_share,free_share,lunch_share,homeless_share,graduation_rate,act_composite,act_writing,local_revenue,all_revenue,tcec,tec,tdc,rev_cost_ratio
2023,La Farge,2863,260,Small,0.93965,0.01923,0.58846,0.60769,0.02692,1,16.8,5.4,NA,NA,NA,NA,NA,NA
2023,Lake Geneva-Genoa City UHS,2884,1310,Medium,0.88576,0.06624,0.29367,0.35991,NA,0.97763,19.4,6.3,NA,NA,NA,NA,NA,NA
2023,Lake Geneva J1,2885,1761,Medium,0.93911,0.06354,0.34974,0.41328,5.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Lake Holcombe,2891,275,Small,0.92084,0.06545,0.53091,0.59636,NA,0.97143,16.38,5.57,NA,NA,NA,NA,NA,NA
2023,Lake Mills Area,2898,1485,Medium,0.94641,0.05149,0.2422,0.29369,0.01684,0.99378,19.53,6.52,NA,NA,NA,NA,NA,NA
2023,Lancaster Community,2912,999,Small,0.94187,0.05923,0.31491,0.37414,0.004,0.91497,19.86,6.64,NA,NA,NA,NA,NA,NA
2023,Laona,2940,287,Small,0.92255,0,0.73469,0.73469,0.02439,0.9697,19,6.85,NA,NA,NA,NA,NA,NA
2023,Lena,2961,410,Small,0.94276,0.05811,0.34625,0.40436,0.00976,0.97581,18.84,6.39,NA,NA,NA,NA,NA,NA
2023,Linn J4,3087,87,Small,0.94894,0.10465,0.40698,0.51163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Linn J6,3094,155,Small,0.96082,0.02959,0.20118,0.23077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Richmond,3122,412,Small,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Little Chute Area,3129,1567,Medium,0.94383,0.08481,0.27456,0.35937,0.00191,0.9496,20.16,6.96,NA,NA,NA,NA,NA,NA
2023,Lodi,3150,1487,Medium,0.95159,0.02891,0.14669,0.1756,0.0074,0.97285,20.3,6.05,NA,NA,NA,NA,NA,NA
2023,Lomira,3171,953,Small,0.94533,0.07028,0.26506,0.33534,NA,0.96605,18.63,5.94,NA,NA,NA,NA,NA,NA
2023,Loyal,3206,486,Small,0.94988,0.09018,0.34669,0.43687,0.00823,0.95364,17.13,5.32,NA,NA,NA,NA,NA,NA
2023,Luck,3213,379,Small,0.95718,0.08852,0.39234,0.48086,NA,0.9771,18.68,4.73,NA,NA,NA,NA,NA,NA
2023,Luxemburg-Casco,3220,2018,Medium,0.94692,0.0517,0.161,0.2127,9.9e-4,0.96349,20.66,6.86,NA,NA,NA,NA,NA,NA
2023,Madison Metropolitan,3269,25247,Large,0.88977,0.03101,0.5028,0.53381,0.05422,0.89227,19.45,5.98,NA,NA,NA,NA,NA,NA
2023,Manawa,3276,505,Small,0.95384,0.09921,0.36905,0.46825,0.05149,0.9697,18.06,6.7,NA,NA,NA,NA,NA,NA
2023,Manitowoc,3290,4641,Medium,0.9112,0.08245,0.49251,0.57496,0.02219,0.86257,17.63,6,NA,NA,NA,NA,NA,NA
2023,Maple,3297,1278,Medium,0.93827,0.08093,0.30661,0.38755,0.00469,0.98005,20.11,5.97,NA,NA,NA,NA,NA,NA
2023,Marathon City,3304,776,Small,0.938,0.05374,0.20315,0.25688,0.00129,0.98024,21,6.95,NA,NA,NA,NA,NA,NA
2023,Marinette,3311,1958,Medium,0.90877,0.08678,0.47676,0.56353,0.02451,0.92468,16.88,6.06,NA,NA,NA,NA,NA,NA
2023,Marion,3318,462,Small,0.93986,0.051,0.56984,0.62084,0.04978,0.97414,17.47,5.97,NA,NA,NA,NA,NA,NA
2023,Markesan,3325,757,Small,0.94161,0.06789,0.37058,0.43847,0.01453,0.92364,17.35,6.64,NA,NA,NA,NA,NA,NA
2023,Marshall,3332,915,Small,0.93001,0.06667,0.35556,0.42222,0.03388,0.96,17.99,6.54,NA,NA,NA,NA,NA,NA
2023,Marshfield Unified,3339,3762,Medium,0.94884,0.07798,0.37773,0.45571,0.02924,0.95227,19.84,6.6,NA,NA,NA,NA,NA,NA
2023,Mauston,3360,1407,Medium,0.93094,0.05147,0.40315,0.45461,0.01493,0.98084,19.08,6.26,NA,NA,NA,NA,NA,NA
2023,Mayville,3367,921,Small,0.94797,0.05802,0.32489,0.38291,0.02497,0.97143,19.47,6.88,NA,NA,NA,NA,NA,NA
2023,McFarland,3381,5639,Medium,0.97957,0.03426,0.14267,0.17693,0.02837,0.78386,17.48,5.67,NA,NA,NA,NA,NA,NA
2023,Medford Area Public,3409,3158,Medium,0.96022,0.08935,0.37833,0.46768,0.0114,0.96652,18.68,5.39,NA,NA,NA,NA,NA,NA
2023,Mellen,3427,254,Small,0.93292,0,0.72093,0.72093,0.00787,0.93421,16.95,5.58,NA,NA,NA,NA,NA,NA
2023,Melrose-Mindoro,3428,720,Small,0.96385,0.07029,0.32228,0.39257,NA,0.98678,18.98,6.76,NA,NA,NA,NA,NA,NA
2023,Menasha Joint,3430,3178,Medium,0.92954,0,0.74313,0.74313,0.03461,0.96495,17.92,6.06,NA,NA,NA,NA,NA,NA
2023,Menominee Indian,3434,991,Small,0.83227,0,1,1,0.13522,0.72934,14.9,4.96,NA,NA,NA,NA,NA,NA
2023,Menomonee Falls,3437,3928,Medium,0.94448,0.03944,0.1721,0.21154,0.00789,0.97372,20.66,6.73,NA,NA,NA,NA,NA,NA
2023,Menomonie Area,3444,3244,Medium,0.92552,0.08894,0.36823,0.45717,0.00709,0.94314,18.45,6.17,NA,NA,NA,NA,NA,NA
2023,Mequon-Thiensville,3479,3570,Medium,0.95479,0.02702,0.10273,0.12975,5.6e-4,0.98575,23.29,7.52,NA,NA,NA,NA,NA,NA
2023,Mercer,3484,105,Small,0.88072,0,0.85294,0.85294,0.00952,1,15.67,5.91,NA,NA,NA,NA,NA,NA
2023,Merrill Area,3500,2798,Medium,0.93618,0.0692,0.43585,0.50505,0.0168,0.94915,18.14,5.29,NA,NA,NA,NA,NA,NA
2023,Swallow,3510,445,Small,0.96639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,North Lake,3514,352,Small,0.94093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Merton Community,3528,909,Small,0.9541,0.01566,0.06386,0.07952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Stone Bank,3542,285,Small,0.953,0.02473,0.11307,0.13781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Middleton-Cross Plains Area,3549,7059,Large,0.92871,0.03513,0.1572,0.19232,0.0204,0.97604,23.74,7.36,NA,NA,NA,NA,NA,NA
2023,Milton,3612,3451,Medium,0.94438,0.04354,0.22032,0.26386,0.01333,0.98559,19.15,6.2,NA,NA,NA,NA,NA,NA
2023,Milwaukee,3619,66864,Large,0.83029,0,1,1,0.07439,0.71736,15.85,5.54,NA,NA,NA,NA,NA,NA
2023,Mineral Point Unified,3633,782,Small,0.95406,0.03553,0.2132,0.24873,0.04604,0.97917,20.81,6.75,NA,NA,NA,NA,NA,NA
2023,Minocqua J1,3640,561,Small,0.95533,0.07156,0.30054,0.37209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Lakeland UHS,3647,726,Small,0.91474,0.05091,0.42298,0.47389,0.01515,0.92381,19.31,5.82,NA,NA,NA,NA,NA,NA
2023,Northwood,3654,328,Small,0.94629,0,0.71111,0.71111,0.00915,0.89247,20,6.89,NA,NA,NA,NA,NA,NA
2023,Mishicot,3661,929,Small,0.9605,0.0884,0.20321,0.29162,0.00323,0.96748,19.5,7.34,NA,NA,NA,NA,NA,NA
2023,Mondovi,3668,971,Small,0.95262,0.08577,0.33236,0.41813,0.01133,0.98381,20.03,6.74,NA,NA,NA,NA,NA,NA
2023,Monona Grove,3675,3696,Medium,0.93091,0.03575,0.18414,0.21989,0.00866,0.95784,19.49,6.27,NA,NA,NA,NA,NA,NA
2023,Monroe,3682,2202,Medium,0.93392,0.06658,0.36597,0.43255,0.01726,0.94932,19.32,6.12,NA,NA,NA,NA,NA,NA
2023,Montello,3689,576,Small,0.9394,0,0.70257,0.70257,0.02431,0.94561,17.53,6.14,NA,NA,NA,NA,NA,NA
2023,Monticello,3696,284,Small,0.93977,0.05556,0.30556,0.36111,0.01408,0.96364,18.73,7,NA,NA,NA,NA,NA,NA
2023,Mosinee,3787,1956,Medium,0.94574,0.06677,0.26656,0.33333,0.01227,0.95303,21.65,7.42,NA,NA,NA,NA,NA,NA
2023,Mount Horeb Area,3794,2391,Medium,0.9462,0.02292,0.14147,0.16439,0.0046,0.97406,21.36,6.51,NA,NA,NA,NA,NA,NA
2023,Mukwonago,3822,4918,Medium,0.94762,0.03635,0.12095,0.1573,0.00325,0.97742,21.35,7.03,NA,NA,NA,NA,NA,NA
2023,Riverdale,3850,660,Small,0.91589,0.11061,0.47833,0.58894,0.02879,0.97449,18.03,5.62,NA,NA,NA,NA,NA,NA
2023,Muskego-Norway,3857,4659,Medium,0.94261,0.03011,0.10315,0.13326,0.00279,0.98088,22.88,7.15,NA,NA,NA,NA,NA,NA
2023,Lake Country,3862,463,Small,0.9506,0.01515,0.08658,0.10173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Necedah Area,3871,706,Small,0.9461,0.04435,0.71531,0.75966,0.017,0.94064,17.92,5.21,NA,NA,NA,NA,NA,NA
2023,Neenah Joint,3892,6497,Large,0.93723,0.05476,0.31357,0.36833,0.01632,0.96766,21.15,7.07,NA,NA,NA,NA,NA,NA
2023,Neillsville,3899,845,Small,0.94755,0.08763,0.41881,0.50644,0.0142,0.94056,17.72,5.45,NA,NA,NA,NA,NA,NA
2023,Nekoosa,3906,1226,Medium,0.91055,0.06867,0.51257,0.58124,0.0155,0.8494,17.62,6.38,NA,NA,NA,NA,NA,NA
2023,New Auburn,3920,286,Small,0.9432,0,0.67368,0.67368,0.03497,0.94737,18.77,6.7,NA,NA,NA,NA,NA,NA
2023,New Berlin,3925,4253,Medium,0.96007,0.03227,0.12862,0.1609,9.4e-4,0.98697,22.23,7.2,NA,NA,NA,NA,NA,NA
2023,New Glarus,3934,957,Small,0.94548,0.0418,0.13584,0.17764,0.00418,0.98706,22.87,6.5,NA,NA,NA,NA,NA,NA
2023,New Holstein,3941,1008,Medium,0.95299,0.06993,0.23277,0.3027,0.00496,0.97785,18.9,6.15,NA,NA,NA,NA,NA,NA
2023,New Lisbon,3948,554,Small,0.95408,0.10816,0.45035,0.55851,0.02166,0.94839,17.29,5.1,NA,NA,NA,NA,NA,NA
2023,New London,3955,2087,Medium,0.94411,0.06212,0.32415,0.38627,0.01629,0.95129,20.56,6.86,NA,NA,NA,NA,NA,NA
2023,New Richmond,3962,3532,Medium,0.93899,0.07524,0.23666,0.3119,0.00793,0.92581,20.09,6.84,NA,NA,NA,NA,NA,NA
2023,Niagara,3969,442,Small,0.94878,0,0.65766,0.65766,NA,0.96992,17.79,6.32,NA,NA,NA,NA,NA,NA
2023,Norris,3976,37,Small,0.91383,NA,NA,NA,NA,0.44444,13.86,4.17,NA,NA,NA,NA,NA,NA
2023,North Fond du Lac,3983,1555,Medium,0.94913,0.14122,0.37838,0.51959,0.00257,0.94737,18.57,6.17,NA,NA,NA,NA,NA,NA
2023,Norwalk-Ontario-Wilton,3990,604,Small,0.94748,0.12175,0.45942,0.58117,NA,0.87151,17.61,5.63,NA,NA,NA,NA,NA,NA
2023,Norway J7,4011,89,Small,0.95015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Oak Creek-Franklin Joint,4018,6527,Large,0.93611,0.04406,0.32398,0.36805,0.00628,0.96984,19.52,6.16,NA,NA,NA,NA,NA,NA
2023,Oakfield,4025,531,Small,0.96086,0.03711,0.23562,0.27273,0.00377,0.98089,19.29,6.67,NA,NA,NA,NA,NA,NA
2023,Oconomowoc Area,4060,4951,Medium,0.94,0.04285,0.15204,0.19489,0.00465,0.98757,19.6,6.24,NA,NA,NA,NA,NA,NA
2023,Oconto Unified,4067,938,Small,0.93351,0.07733,0.46292,0.54025,0.01706,0.88312,19.4,6.5,NA,NA,NA,NA,NA,NA
2023,Oconto Falls Public,4074,1679,Medium,0.94617,0.06767,0.30453,0.37221,0.01608,0.97807,19.89,6.37,NA,NA,NA,NA,NA,NA
2023,Omro,4088,1057,Medium,0.94959,0.0554,0.24601,0.30141,0.01325,0.96845,19.58,6.57,NA,NA,NA,NA,NA,NA
2023,Onalaska,4095,2970,Medium,0.94053,0.06422,0.29355,0.35777,0.00572,0.96767,21.04,6.62,NA,NA,NA,NA,NA,NA
2023,Oostburg,4137,1000,Medium,0.96224,0.04776,0.16716,0.21493,0.004,0.98392,23.27,7.89,NA,NA,NA,NA,NA,NA
2023,Oregon,4144,4110,Medium,0.94848,0.03202,0.15215,0.18417,0.00511,0.97171,22.28,7.19,NA,NA,NA,NA,NA,NA
2023,Parkview,4151,852,Small,0.93659,0.07305,0.35329,0.42635,0.00704,0.96537,17.82,6.22,NA,NA,NA,NA,NA,NA
2023,Osceola,4165,1361,Medium,0.9382,0.07186,0.26414,0.33599,0.01984,0.98643,20.55,7.12,NA,NA,NA,NA,NA,NA
2023,Oshkosh Area,4179,9113,Large,0.9278,0.00695,0.5932,0.60016,0.02623,0.9204,18.89,6.26,NA,NA,NA,NA,NA,NA
2023,Osseo-Fairchild,4186,767,Small,0.9331,0.08237,0.40669,0.48906,0.0339,0.97426,17.83,6.32,NA,NA,NA,NA,NA,NA
2023,Owen-Withee,4207,463,Small,0.93084,0.09149,0.52766,0.61915,0.00648,0.97794,17.26,5.62,NA,NA,NA,NA,NA,NA
2023,Palmyra-Eagle Area,4221,543,Small,0.93844,0.05626,0.29764,0.3539,0.01105,0.98049,16.75,6.15,NA,NA,NA,NA,NA,NA
2023,Pardeeville Area,4228,862,Small,0.92343,0.06459,0.324,0.38859,0.00348,0.93805,19.46,6.78,NA,NA,NA,NA,NA,NA
2023,Paris J1,4235,252,Small,0.99991,0.01984,0.14683,0.16667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Beecher-Dunbar-Pembine,4263,247,Small,0.93332,0,0.77308,0.77308,0.01215,0.90164,19.79,6.32,NA,NA,NA,NA,NA,NA
2023,Pepin Area,4270,230,Small,0.93868,0.05652,0.25217,0.3087,NA,1,16.3,4.6,NA,NA,NA,NA,NA,NA
2023,Peshtigo,4305,1066,Medium,0.94439,0.07707,0.31485,0.39192,0.00281,0.92982,17.15,5.75,NA,NA,NA,NA,NA,NA
2023,Pewaukee,4312,2932,Medium,0.94621,0.02875,0.12469,0.15343,0.00307,0.97991,21.33,6.88,NA,NA,NA,NA,NA,NA
2023,Phelps,4330,92,Small,0.9452,0,0.9537,0.9537,0.01087,1,NA,NA,NA,NA,NA,NA,NA,NA
2023,Phillips,4347,690,Small,0.88752,0.09226,0.42411,0.51637,0.0058,0.92241,19.54,7.35,NA,NA,NA,NA,NA,NA
2023,Pittsville,4368,551,Small,0.94799,0.09499,0.30915,0.40415,NA,0.98235,19.98,6.35,NA,NA,NA,NA,NA,NA
2023,Tri-County Area,4375,573,Small,0.94424,0.11111,0.55208,0.66319,0.00698,0.96226,15.42,4.98,NA,NA,NA,NA,NA,NA
2023,Platteville,4389,1544,Medium,0.94049,0.06111,0.37938,0.44048,0.02461,0.88362,21.4,7.57,NA,NA,NA,NA,NA,NA
2023,Plum City,4459,209,Small,0.9589,0.11163,0.30698,0.4186,NA,0.95455,18.5,6.73,NA,NA,NA,NA,NA,NA
2023,Plymouth Joint,4473,2008,Medium,0.9351,0.04499,0.25076,0.29575,0.02639,0.97574,20.5,6.55,NA,NA,NA,NA,NA,NA
2023,Portage Community,4501,2058,Medium,0.92958,0.06951,0.43233,0.50184,0.03013,0.94271,18.96,6.07,NA,NA,NA,NA,NA,NA
2023,Port Edwards,4508,444,Small,0.95126,0.08617,0.46712,0.55329,0.03604,0.97248,20.48,6.61,NA,NA,NA,NA,NA,NA
2023,Port Washington-Saukville,4515,2478,Medium,0.94547,0.05073,0.23603,0.28676,0.00202,0.97388,21.09,6.82,NA,NA,NA,NA,NA,NA
2023,South Shore,4522,206,Small,0.93658,0.07767,0.41262,0.49029,0.04369,0.97959,19.68,6,NA,NA,NA,NA,NA,NA
2023,Potosi,4529,327,Small,0.95259,0.07055,0.21166,0.28221,NA,1,19.45,6.64,NA,NA,NA,NA,NA,NA
2023,Poynette,4536,995,Small,0.94441,0.02884,0.26413,0.29296,0.00201,0.97452,20.46,7.19,NA,NA,NA,NA,NA,NA
2023,Prairie du Chien Area,4543,971,Small,0.95539,0.12434,0.39831,0.52266,0.02163,0.98113,20.34,6.25,NA,NA,NA,NA,NA,NA
2023,Prairie Farm Public,4557,358,Small,0.94528,0.1264,0.33146,0.45787,0.00559,0.94444,19.58,6.61,NA,NA,NA,NA,NA,NA
2023,Prentice,4571,335,Small,0.93148,0.10398,0.44648,0.55046,NA,0.98214,18.26,5.03,NA,NA,NA,NA,NA,NA
2023,Prescott,4578,1247,Medium,0.94333,0.03481,0.15926,0.19407,0.00722,0.97882,20.44,7.21,NA,NA,NA,NA,NA,NA
2023,Princeton,4606,310,Small,0.94049,0.10356,0.43042,0.53398,0.02258,0.864,17.73,5.14,NA,NA,NA,NA,NA,NA
2023,Pulaski Community,4613,3798,Medium,0.94302,0.04248,0.18565,0.22813,0.00606,0.97874,20.43,6.58,NA,NA,NA,NA,NA,NA
2023,Racine Unified,4620,15963,Large,0.86101,0,0.92228,0.92228,0.056,0.84465,16.23,5.33,NA,NA,NA,NA,NA,NA
2023,Randall J1,4627,582,Small,0.93442,0.04778,0.21843,0.26621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Randolph,4634,502,Small,0.93642,0.05315,0.3248,0.37795,0.01594,0.93923,18.26,6.65,NA,NA,NA,NA,NA,NA
2023,Random Lake,4641,683,Small,0.95305,0.09396,0.2698,0.36375999999999997,0.00146,0.94488,20.21,5.72,NA,NA,NA,NA,NA,NA
2023,Raymond #14,4686,410,Small,0.99062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,North Cape,4690,197,Small,0.94811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Reedsburg,4753,2597,Medium,0.92575,0.07212,0.44923,0.52135,0.02426,0.93154,19.81,6.25,NA,NA,NA,NA,NA,NA
2023,Reedsville,4760,594,Small,0.94166,0.0453,0.34843,0.39373,NA,0.97714,18.3,5.96,NA,NA,NA,NA,NA,NA
2023,Rhinelander,4781,2298,Medium,0.9453,0.0256,0.62048,0.64607,0.01393,0.97859,19.03,6.5,NA,NA,NA,NA,NA,NA
2023,Rib Lake,4795,508,Small,0.95972,0.11968,0.37931,0.49899,0.01181,0.95868,18.96,5.64,NA,NA,NA,NA,NA,NA
2023,Rice Lake Area,4802,2177,Medium,0.93567,0.07798,0.39225,0.47023,0.03032,0.95251,19.6,6.34,NA,NA,NA,NA,NA,NA
2023,Richland,4851,1133,Medium,0.9134,0.13802,0.45573,0.59375,0.0256,0.91533,20.11,6.35,NA,NA,NA,NA,NA,NA
2023,Rio Community,4865,357,Small,0.94497,0.03955,0.36723,0.40678,0.0028,0.96748,19.64,6.32,NA,NA,NA,NA,NA,NA
2023,Ripon Area,4872,1654,Medium,0.96051,0.07118,0.3545,0.42568,0.01632,0.95155,20.33,7.14,NA,NA,NA,NA,NA,NA
2023,River Falls,4893,3452,Medium,0.94787,0.03565,0.18155,0.2172,0.01651,0.95345,20.42,6.65,NA,NA,NA,NA,NA,NA
2023,River Ridge,4904,505,Small,0.93534,0.06312,0.39842,0.46154,0.00594,0.98378,18.42,6.53,NA,NA,NA,NA,NA,NA
2023,Rosendale-Brandon,4956,936,Small,0.95143,0.05192,0.17381,0.22573,NA,0.94481,20.54,6.59,NA,NA,NA,NA,NA,NA
2023,Rosholt,4963,485,Small,0.94598,0.03434,0.19192,0.22626,0.00619,0.97688,17.63,5.35,NA,NA,NA,NA,NA,NA
2023,D C Everest Area,4970,5954,Medium,0.93956,0.07929,0.30795,0.38724,0.02603,0.97726,19.96,6.63,NA,NA,NA,NA,NA,NA
2023,Saint Croix Falls,5019,1055,Medium,0.94118,0.09212,0.2868,0.37892,0.01517,0.97859,19.67,6.55,NA,NA,NA,NA,NA,NA
2023,Saint Francis,5026,1097,Medium,0.92805,0.06691,0.43538,0.50229,0.0155,0.95616,16.87,5.23,NA,NA,NA,NA,NA,NA
2023,Westosha Central UHS,5054,1278,Medium,0.93086,NA,NA,NA,0.01487,0.97087,19.59,5.87,NA,NA,NA,NA,NA,NA
2023,Salem,5068,957,Small,0.93502,0.05602,0.32884,0.38485,0.02508,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Sauk Prairie,5100,2686,Medium,0.92331,0.04808,0.27308,0.32115,0.03276,0.94537,19.68,6.58,NA,NA,NA,NA,NA,NA
2023,Seneca Area,5124,270,Small,0.94126,0.12313,0.3806,0.50373,0.01852,0.94118,20.1,5.76,NA,NA,NA,NA,NA,NA
2023,Sevastopol,5130,591,Small,0.95516,0.06566,0.24579,0.31145,NA,0.94944,22.08,6.49,NA,NA,NA,NA,NA,NA
2023,Seymour Community,5138,1800,Medium,0.92688,0.05977,0.32874,0.38851,0.025,0.94064,19.33,6.16,NA,NA,NA,NA,NA,NA
2023,Sharon J11,5258,193,Small,0.92313,0.06604,0.43868,0.50472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Shawano,5264,2157,Medium,0.91091,0.07295,0.45401,0.52696,0.05795,0.95418,19.03,6.31,NA,NA,NA,NA,NA,NA
2023,Sheboygan Area,5271,9427,Large,0.91717,0,0.74327,0.74327,0.03745,0.87902,18.64,6.21,NA,NA,NA,NA,NA,NA
2023,Sheboygan Falls,5278,1546,Medium,0.95212,0.05026,0.25644,0.3067,0.01617,0.96444,19.28,6.59,NA,NA,NA,NA,NA,NA
2023,Shell Lake,5306,618,Small,0.9361,0.13276,0.46034,0.5931,0.01618,0.95652,17.76,5.46,NA,NA,NA,NA,NA,NA
2023,Shiocton,5348,721,Small,0.94717,0.04308,0.25065,0.29373,0.01664,0.9899,18,5.8,NA,NA,NA,NA,NA,NA
2023,Shorewood,5355,1927,Medium,0.93768,0.0401,0.18629,0.2264,0.00363,0.98771,21.67,7.01,NA,NA,NA,NA,NA,NA
2023,Shullsburg,5362,312,Small,0.93128,0.09763,0.3787,0.47633,0.00641,0.96842,18.52,6.68,NA,NA,NA,NA,NA,NA
2023,Silver Lake J1,5369,429,Small,0.94231,0.04471,0.32471,0.36941,0.06294,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Siren,5376,399,Small,0.912,0,0.8852,0.8852,0.00251,0.88889,17.03,6.82,NA,NA,NA,NA,NA,NA
2023,Slinger,5390,3271,Medium,0.9595,0.02962,0.15847,0.18809,0.00153,0.98839,22.05,7.07,NA,NA,NA,NA,NA,NA
2023,Solon Springs,5397,326,Small,0.96056,0.05758,0.43636,0.49394,0.1135,0.85714,18.3,6.1,NA,NA,NA,NA,NA,NA
2023,Somerset,5432,1452,Medium,0.95527,0.06715,0.20878,0.27593,6.9e-4,0.95763,19.28,6.68,NA,NA,NA,NA,NA,NA
2023,South Milwaukee,5439,2783,Medium,0.90121,0.08833,0.51706,0.60539,0.01653,0.92204,16.66,5.55,NA,NA,NA,NA,NA,NA
2023,Southern Door County,5457,998,Small,0.9428,0.07715,0.2999,0.37705,0.00301,0.97411,20.06,6.9,NA,NA,NA,NA,NA,NA
2023,Sparta Area,5460,2794,Medium,0.94197,0.10071,0.44134,0.54205,0.02291,0.96271,16.97,5.61,NA,NA,NA,NA,NA,NA
2023,Spencer,5467,586,Small,0.94475,0.10977,0.29474,0.40451,0.01024,0.95775,18.22,6.06,NA,NA,NA,NA,NA,NA
2023,Spooner Area,5474,998,Small,0.93593,0.063,0.486,0.549,0.00601,0.94915,19.29,6.62,NA,NA,NA,NA,NA,NA
2023,River Valley,5523,1090,Medium,0.93753,0.04819,0.30955,0.35774,0.01193,0.94962,18.84,6.36,NA,NA,NA,NA,NA,NA
2023,Spring Valley,5586,666,Small,0.95063,0.09048,0.21685,0.30733,0.003,0.94388,19.44,5.33,NA,NA,NA,NA,NA,NA
2023,Stanley-Boyd Area,5593,1066,Medium,0.95571,0.07263,0.39572,0.46834,NA,0.97749,19.38,6.58,NA,NA,NA,NA,NA,NA
2023,Stevens Point Area Public,5607,6980,Large,0.92109,0.05924,0.35021,0.40945,0.01232,0.94739,19.49,6.32,NA,NA,NA,NA,NA,NA
2023,Stockbridge,5614,201,Small,0.95425,0.03,0.185,0.215,NA,1,19.53,5.94,NA,NA,NA,NA,NA,NA
2023,Stoughton Area,5621,2769,Medium,0.93335,0.05138,0.24783,0.29921,0.01661,0.98607,19.47,5.93,NA,NA,NA,NA,NA,NA
2023,Stratford,5628,772,Small,0.95499,0.06606,0.22668,0.29275,0.00389,0.98625,21.38,6.84,NA,NA,NA,NA,NA,NA
2023,Sturgeon Bay,5642,1065,Medium,0.93219,0.08221,0.4203,0.50252,0.00939,0.94148,20.81,7.23,NA,NA,NA,NA,NA,NA
2023,Sun Prairie Area,5656,8411,Large,0.91668,0.05374,0.30216,0.3559,0.03626,0.97373,19.82,6.82,NA,NA,NA,NA,NA,NA
2023,Superior,5663,4023,Medium,0.90663,0.08256,0.42357,0.50613,0.02759,0.94489,18.64,6.59,NA,NA,NA,NA,NA,NA
2023,Suring Public,5670,350,Small,0.92667,0.08406,0.55652,0.64058,0.01143,0.85841,16.58,6.57,NA,NA,NA,NA,NA,NA
2023,Thorp,5726,544,Small,0.95002,0.12568,0.42077,0.54645,0.00368,0.98876,17.38,5.7,NA,NA,NA,NA,NA,NA
2023,Three Lakes,5733,517,Small,0.93478000000000006,0.06445,0.35547,0.41992,NA,0.95745,17.9,6,NA,NA,NA,NA,NA,NA
2023,Tigerton,5740,245,Small,0.93793,0.10526,0.41754,0.52281,0.00408,0.9322,15.78,4.78,NA,NA,NA,NA,NA,NA
2023,Tomah Area,5747,3096,Medium,0.91125,0.07301,0.49544,0.56845,0.0168,0.89468,18.48,5.67,NA,NA,NA,NA,NA,NA
2023,Tomahawk,5754,1142,Medium,0.95558,0.05455,0.24416,0.2987,0.00788,0.96338,19.06,6.74,NA,NA,NA,NA,NA,NA
2023,Flambeau,5757,450,Small,0.92697,0,0.82609,0.82609,0.00444,0.97315,18.92,7,NA,NA,NA,NA,NA,NA
2023,Trevor-Wilmot Consolidated,5780,441,Small,0.94522,0.04831,0.30676,0.35507,0.04535,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Turtle Lake,5810,441,Small,0.94889,0.11933,0.43914,0.55847,0.02494,0.95,16.76,5.05,NA,NA,NA,NA,NA,NA
2023,Twin Lakes #4,5817,283,Small,0.96048,0,0.65493,0.65493,0.05654,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Two Rivers Public,5824,1848,Medium,0.94751,0,0.66879,0.66879,0.0303,0.92585,18.62,6.31,NA,NA,NA,NA,NA,NA
2023,Union Grove UHS,5852,1009,Medium,0.94883,NA,NA,NA,0.00198,0.98684,18.85,5.5,NA,NA,NA,NA,NA,NA
2023,Union Grove J1,5859,868,Small,0.946,0.0612,0.24602,0.30722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valders Area,5866,955,Small,0.95422,0.04442,0.25103,0.29545,0.00209,0.95517,19.38,7.26,NA,NA,NA,NA,NA,NA
2023,Verona Area,5901,5794,Medium,0.93513,0.05409,0.24757,0.30166,0.01795,0.95431,19.55,6.35,NA,NA,NA,NA,NA,NA
